article_id,source,event,title,sentence_index,sentence,biased,sentiment,article_mean_sentiment,sentiment_deviation_article,sentiment_deviation_window
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",19,"Instead, he relied mostly on state and local activists.",0,0.0,0.003249999999999997,0.003249999999999997,0.02722857142857143
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",20,"Larry Nordvig, executive director of the Richmond Tea Party, said the national groups were not aware of “how much activity was going on underneath the surface down here and how large the ABC — Anybody But Cantor — mentality was.”",1,0.2144,0.003249999999999997,0.21115,0.13234285714285715
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",21,"In a February interview, Mr. Brat spoke of the difficulty he had in rounding up conservative support despite meeting with powerful groups and donors to try to convince them that he was worth the investment.",0,0.2187,0.003249999999999997,0.21545,0.07922857142857143
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",22,"“I met with all of them,” he said. “But it’s tough.",0,-0.128,0.003249999999999997,0.13125,0.2876714285714286
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",23,"Everybody just wants to see the polls, how much money you’ve raised.",0,0.0,0.003249999999999997,0.003249999999999997,0.26351428571428576
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",24,But they do not know what’s going on on the ground.”,0,0.0,0.003249999999999997,0.003249999999999997,0.23288571428571428
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",25,"Mr. Cantor had won primaries in his district, which stretches from Richmond to the Washington suburbs, with as much as 79 percent of the vote, and he won the general election race for a seventh term in 2012 with 58 percent.",0,0.8126,0.003249999999999997,0.80935,0.5095857142857143
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",26,"Within the Republican Party, he was seen as a star, with the ability to tap into the energy of the House’s more conservative members while at the same time not alienating the party’s establishment wing.",0,0.7269,0.003249999999999997,0.72365,0.4056
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",27,"In the House, his relationship with Mr. Boehner reflected some of the larger tensions within the party.",0,0.0,0.003249999999999997,0.003249999999999997,0.3102714285714286
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",28,"Mr. Cantor was strongly opposed, for instance, to the so-called grand bargain negotiations on the budget between the speaker and President Obama.",0,0.7096,0.003249999999999997,0.70635,0.47895714285714286
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",29,"Mr. Boehner said Tuesday that he and Mr. Cantor had “been through a lot together,” making “tough choices that come with governing.”",0,0.0,0.003249999999999997,0.003249999999999997,0.04901428571428574
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",30,"Mr. Cantor received what amounted to a warning shot from local Republicans at a district convention last month in Henrico County, his political home base, when conservatives ousted one of his loyalists as Republican chairman while he looked on.",0,-0.0772,0.003249999999999997,0.08045000000000001,0.08545714285714286
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",31,"Yet he seemed to recognize the seriousness of the threat only in the final weeks of the campaign, when he suddenly shifted his advertising and began sending aides from Washington to his district.",0,-0.5574,0.003249999999999997,0.56065,0.3130428571428571
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",32,"At that point, it was too late to stave off defeat.",0,-0.4588,0.003249999999999997,0.46204999999999996,0.10938571428571436
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",33,"“There are some very angry people upset with the status quo, and Eric became part of that,” said former Representative Thomas M. Davis III, a Virginia Republican.",0,-0.7548,0.003249999999999997,0.75805,0.458757142857143
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",34,“He was the only conduit they have to express their anger right now.,0,-0.5719,0.003249999999999997,0.5751499999999999,0.22947142857142855
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",35,"And when Eric Cantor, a conservative and member of the leadership, is too moderate, it sends a chilling effect to other Republicans and makes it that much harder to cross over and work together.”",0,-0.0258,0.003249999999999997,0.029049999999999996,0.237
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",36,"As for the prospects of an immigration overhaul now, Mr. Davis said: “How do you get that or anything done now? Eric is too liberal? This was the guy holding Boehner back.”",1,0.3736,0.003249999999999997,0.37035,0.5708571428571428
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",37,Many voters also perceived Mr. Cantor as ignoring district concerns as he sought to raise his national profile.,0,-0.4019,0.003249999999999997,0.40514999999999995,0.34137142857142855
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",38,"He kept a home in suburban Richmond and sent his children to school there, but he spent much of his time in recent years traveling across the country to raise money and campaign for Republican candidates.",0,0.0,0.003249999999999997,0.003249999999999997,0.021171428571428574
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",39,"It was all part of his ambition to become speaker of the House, having begun his career as the driver to his predecessor, Representative Thomas J. Bliley Jr.",0,0.0,0.003249999999999997,0.003249999999999997,0.06735714285714287
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",40,"Reaching that pinnacle had, of late, seemed as close as ever, with Washington full of speculation that Mr. Boehner would soon retire.",0,0.2023,0.003249999999999997,0.19905,0.13090000000000002
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",41,"“I’m in shock,” said Representative Patrick T. McHenry, Republican of North Carolina.",0,0.0,0.003249999999999997,0.003249999999999997,0.07427142857142857
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",42,"Congressional Democrats were ecstatic, and so stunned by Mr. Cantor’s loss that many admitted they did not even know who the Democratic challenger was.",0,0.2975,0.003249999999999997,0.29425,0.22322857142857142
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",43,"An informal dinner party at the Georgetown apartment of Representative Nancy Pelosi of California, the Democratic leader, turned into a celebration.",0,0.4019,0.003249999999999997,0.39865,0.31525
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",44,"“I never thought I’d see the day that Eric Cantor would be losing his primary,” said Representative Louise M. Slaughter of New York, the senior Democrat on the House Rules Committee.",0,-0.3818,0.003249999999999997,0.38504999999999995,0.44532
219,NYT,Eric Cantor defeated by David Brat,"Eric Cantor Defeated by David Brat, Tea Party Challenger, in G.O.P. Primary Upset",45,"Ms. Pelosi said, “I still can’t even believe it.”",0,0.0,0.003249999999999997,0.003249999999999997,0.07940000000000001
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",0,WASHINGTON -- Real estate tycoon Donald Trump said Thursday he has doubts about whether President Obama was born in the United States and has sent investigators to Hawaii looking for answers.,0,0.1531,0.10476551724137931,0.048334482758620706,0.09172500000000001
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",1,"The ""Celebrity Apprentice"" star has shot up in the polls as a potential GOP nominee, in part because of his questions about whether Obama is constitutionally allowed to be president if he doesn't prove he is a natural-born citizen of the United States.",1,0.4215,0.10476551724137931,0.3167344827586207,0.48269999999999996
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",2,"""I have people that actually have been studying it and they cannot believe what they're finding,"" Trump told NBC's ""Today"" show on Thursday.",0,0.0,0.10476551724137931,0.10476551724137931,0.051
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",3,"Officials in Hawaii have certified Obama's citizenship, but a segment of society -- labeled ""birthers"" in the vernacular -- have demanded additional proof.",0,-0.3291,0.10476551724137931,0.43386551724137934,0.2853857142857143
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",4,"Trump said when he started seriously considering a presidential bid a few weeks back, he thought the president was native-born, but now he's not so sure.",0,-0.5515,0.10476551724137931,0.6562655172413793,0.4859142857142857
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",5,"""His grandmother in Kenya said he was born in Kenya, and she was there and witnessed the birth.",0,0.0,0.10476551724137931,0.10476551724137931,0.11112857142857144
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",6,He doesn't have a birth certificate or he hasn't shown it.,0,0.0,0.10476551724137931,0.10476551724137931,0.1565857142857143
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",7,He has what's called a certificate of live birth.,0,0.0,0.10476551724137931,0.10476551724137931,0.004557142857142847
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",8,"That is something that's easy to get,"" Trump said, arguing that Obama has spent $2 million in legal fees ""to get away from this issue.""",0,0.1027,0.10476551724137931,0.0020655172413793083,0.04677142857142856
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",9,"Calling it potentially one of the biggest scams in the history of politics, Trump said he'd like Obama to show his birth certificate.",0,-0.3182,0.10476551724137931,0.4229655172413793,0.4676714285714285
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",10,"""And to be honest with you, I hope he can,"" he told ""Today.""",0,0.7351,0.10476551724137931,0.6303344827586207,0.5856285714285714
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",11,"Trump, who placed second in an NBC/ Wall Street Journal poll of potential 2012 Republican candidates, said he will decide by June whether to run, and if he is the GOP nominee, ""I'd like to beat him straight up,"" not on the basis of the question of where Obama was born.",0,0.5267,0.10476551724137931,0.42193448275862067,0.31981428571428566
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",12,"In the poll, former Massachusetts Gov. Mitt Romney leads the would-be group of contenders with 21 percent of Republican primary voters surveyed followed by Trump and former Arkansas Gov. Mike Huckabee at 17 percent each.",0,0.0,0.10476551724137931,0.10476551724137931,0.2994428571428571
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",13,"The Republican primary poll was taken as part of a March 31-April 4 survey of 1,000 adults, but the sample survey of Republican primary voters polled was only 238.",0,0.0,0.10476551724137931,0.10476551724137931,0.40914285714285714
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",14,"In the poll, former House Speaker Newt Gingrich garnered 11 percent, while former Alaska Gov. Sarah Palin earned 10 percent support.",0,0.4019,0.10476551724137931,0.29713448275862064,0.04035714285714287
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",15,"Former Minnesota Gov. Tim Pawlenty earned 6 percent, Minnesota Congresswoman Michele Bachmann got 5 percent, former Pennsylvania Sen. Rick Santorum won 3 percent and Mississippi Gov. Haley Barbour received 1 percent support.",0,0.7506,0.10476551724137931,0.6458344827586208,0.5654714285714286
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",16,"Asked in the interview how genuine his presidential ambition is, Trump, who would have to hand over the reins of his international empire in order to run the country, said, ""I always take things seriously, but I've never taken it seriously like this.",0,0.4497,0.10476551724137931,0.3449344827586207,0.15459999999999996
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",17,"I wish I didn't have to do it.""",0,0.4019,0.10476551724137931,0.29713448275862064,0.10679999999999995
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",18,"But speaking on ABC News, New Jersey Republican Gov. Chris Christie, who is insistent he personally is not a candidate for president in 2012, said he wasn't sure his friend Trump would be either.",0,-0.7082,0.10476551724137931,0.8129655172413793,0.9458857142857143
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",19,"""Donald's a really good friend of mine, I don't know that Donald really wants to be president,"" Christie said in an interview that aired Wednesday night.",1,0.7698,0.10476551724137931,0.6650344827586208,0.619257142857143
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",20,Christie: I don't know that he wants that in particular.,0,0.0,0.10476551724137931,0.10476551724137931,0.013742857142857152
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",21,"... We've spoken about it and all I could say to you is, I’ll believe it when I see it.""",0,0.0,0.10476551724137931,0.10476551724137931,0.05028571428571429
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",22,"Back on NBC, Trump said he wants Obama to do well, but the presidency is not going that direction.",0,0.1406,0.10476551724137931,0.035834482758620695,0.12542857142857142
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",23,"""I love this country, but this country is going to hell. ...",0,-0.7003,0.10476551724137931,0.8050655172413793,0.6629142857142858
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",24,"The world laughs at us. They won't be laughing if I'm elected president,"" he said.",0,0.1461,0.10476551724137931,0.0413344827586207,0.1834857142857143
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",25,"Trump accused Obama of conducting a confusing policy on the civil war in Libya, saying ""nobody knows what's happening, and now it looks like (Libyan strongman Muammar) al-Qaddafi is going to beat the United States.""",0,-0.25,0.10476551724137931,0.3547655172413793,0.2831714285714286
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",26,"""I'm only interested in Libya if we get the oil,"" Trump said.",0,0.4019,0.10476551724137931,0.29713448275862064,0.38663333333333333
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",27,"He said Obama ""doesn't have a doctrine (on foreign affairs.)",0,0.0,0.10476551724137931,0.10476551724137931,0.15838000000000002
220,fox,Trump holds birther meeting,"Trump Sends Investigators to Hawaii, Gains in GOP Presidential Primary Poll",28,"Foreign affairs is, we take care of ourselves first.""",0,0.4939,0.10476551724137931,0.3891344827586207,0.33245
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,0,"Former Rep. Jesse Jackson Jr. pleaded guilty Wednesday in federal court to charges that he spent $750,000 in campaign cash on personal items.",0,-0.5994,-0.111932,0.487468,0.5420750000000001
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,1,"The Illinois Democrat faces up to five years in prison, but guidelines recommend slightly less.",0,0.2732,-0.111932,0.38513200000000003,0.31906
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,2,Sentencing has been set for June 28.,0,-0.1531,-0.111932,0.04116800000000001,0.11058333333333334
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,3,"“I truly understand the consequences of my actions and of the preceding,” Jackson said through tears.",0,0.25,-0.111932,0.36193200000000003,0.3118571428571429
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,4,“I did these things. … I used money that should have been used for my campaign.”,0,0.0,-0.111932,0.111932,0.08124285714285714
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,5,"Federal prosecutors say Jackson, who resigned from Congress in November amid the investigation and health issues, used campaign money to buy items including a $43,350 gold-plated men's Rolex watch and $9,587.64 worth of children's furniture.",0,-0.0258,-0.111932,0.086132,0.1546857142857143
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,6,"He and his wife, Sandra, had agreed to plead guilty in deals with federal prosecutors.",0,-0.1779,-0.111932,0.065968,0.019285714285714267
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,7,Jackson's guilty plea was to a conspiracy charge.,0,-0.7351,-0.111932,0.6231679999999999,0.5407714285714286
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,8,His wife later pleaded guilty Wednesday to a charge of filing false joint federal income tax returns for the years 2006 through 2011 that knowingly understated the income the couple received.,0,-0.4215,-0.111932,0.30956799999999995,0.1654857142857143
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,9,Jackson told the judge that he had been hospitalized for psychological issues.,0,0.0,-0.111932,0.111932,0.2523285714285714
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,10,The whole hearing lasted about 50 minutes.,0,0.0,-0.111932,0.111932,0.25257142857142856
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,11,"""Not a proud day,"" he said. ""I'm sorry I let everybody down.""",0,-0.4318,-0.111932,0.31986800000000004,0.29891428571428574
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,12,"The Jacksons were appearing separately before U.S. District Judge Robert L. Wilkins in Washington, D.C. Jackson's wife spent $5,150 on fur capes and parkas, court documents said.",0,0.0,-0.111932,0.111932,0.1921
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,13,"When prosecutors charged the couple last Friday, the ex-congressman said he fully accepts the responsibility for the improper decisions and mistakes he has made.",0,-0.1796,-0.111932,0.067668,0.08544285714285718
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,14,"Tom Kirsch, an attorney for Jackson's wife, said she has signed a plea agreement with federal prosecutors and would plead guilty to one tax count.",0,0.1027,-0.111932,0.214632,0.3027714285714286
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,15,"The conspiracy charge against the former congressman carries a maximum statutory penalty of up to five years in prison, a fine of up to $250,000, and other penalties.",0,-0.836,-0.111932,0.7240679999999999,0.6618999999999999
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,16,The charge against Sandra Jackson carries a maximum of three years in prison.,0,-0.5106,-0.111932,0.398668,0.36882857142857145
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,17,"However, one of her lawyers, Tom Kirsch, says the plea agreement ""does not contemplate a sentence of that length.""",0,0.4548,-0.111932,0.566732,0.5709142857142857
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,18,Sandra Jackson was a Chicago alderman before she resigned last month during the federal investigation.,0,-0.25,-0.111932,0.138068,0.11921428571428572
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,19,"In court papers filed against Jackson on Friday, prosecutors said that upon conviction he must forfeit $750,000, plus tens of thousands of dollars' worth of memorabilia items and furs.",0,0.2263,-0.111932,0.338232,0.1922
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,20,"The memorabilia includes a football signed by U.S. presidents, a Michael Jackson fedora, and memorabilia of Martin Luther King Jr., Malcolm X, Jimi Hendrix and Bruce Lee -- all from a company called Antiquities of Nevada.",0,0.0,-0.111932,0.111932,0.10704285714285713
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,21,"As the hearing for Jackson got under way Wednesday, newly filed court papers disclosed that the judge had offered to disqualify himself from handling the cases against Jackson and his wife.",0,0.0,-0.111932,0.111932,0.027399999999999997
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,22,"As a Harvard Law School student, Wilkins said he had supported the presidential campaign of Jackson's father, civil rights leader Rev. Jesse Jackson, and that as an attorney in 1999, Wilkins had been a guest on a show hosted by Jackson's father.",0,0.3182,-0.111932,0.43013199999999996,0.24456666666666665
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,23,"In the newly filed court papers, prosecutors and lawyers for both Jesse Jackson Jr. and Sandra Jackson said they were willing to proceed with the cases with Wilkins presiding.",0,0.0,-0.111932,0.111932,0.04309999999999999
221,fox,Jackson pleads guilty over illegal campaign spending spree,Jackson pleads guilty over illegal campaign spending spree,24,Judicial ethics require that a judge disqualify himself if his impartiality might reasonably be questioned.,0,-0.1027,-0.111932,0.009232000000000004,0.156575
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,0,Report Sees Guns as Path to Safety in Schools,0,0.4215,-0.08496071428571428,0.5064607142857143,0.41669999999999996
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,1,"WASHINGTON — With the Senate set to debate gun control this month, a National Rifle Association task force released a 225-page report on Tuesday that called for armed police officers, security guards or staff members in every American school, and urged states to loosen gun restrictions to allow trained teachers and administrators to carry weapons.",0,-0.5267,-0.08496071428571428,0.44173928571428567,0.64772
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,2,"Asa Hutchinson, a former Republican congressman from Arkansas who led the task force, unveiled the report at a packed news conference with unusually heavy security, including a bomb-sniffing yellow Labrador retriever.",1,0.3976,-0.08496071428571428,0.4825607142857143,0.40850000000000003
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,3,A dozen officers in plain clothes and uniforms stood watch as he spoke; one warned photographers to “remain stationary” during the event.,1,-0.2732,-0.08496071428571428,0.18823928571428572,0.1427
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,4,"Among the study’s central conclusions is that “the presence of armed security personnel adds a layer of security and diminishes response time” in a shooting, Mr. Hutchinson said.",0,0.5859,-0.08496071428571428,0.6708607142857143,0.8848857142857143
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,5,He cited a 1997 Mississippi case in which an assistant principal ran to his truck to retrieve a .45-caliber semiautomatic pistol and subdued a gunman who had killed two students.,0,-0.6705,-0.08496071428571428,0.5855392857142857,0.44675714285714285
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,6,"The recommendations — which also included expanding the police presence in schools — drew immediate criticism from gun control advocates and many Democrats, who have been fighting to tighten gun restrictions after the massacre at Sandy Hook Elementary School in Newtown, Conn., in December.",0,-0.8481,-0.08496071428571428,0.7631392857142857,0.5675571428571429
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,7,"“Arming the teacher is merely a response to the last tragedy,” said Representative Mike Thompson, a California Democrat who is chairman of a House task force on gun violence.",0,-0.7579,-0.08496071428571428,0.6729392857142857,0.5163857142857143
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,8,"“The one before that was in a shopping mall in Oregon, and the one before that was in a movie theater in Colorado.",0,0.0,-0.08496071428571428,0.08496071428571428,0.32521428571428573
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,9,I don’t think the proper response is to arm all the projectionists in the movie theaters or all the vendors in the mall.”,1,0.0,-0.08496071428571428,0.08496071428571428,0.3266857142857143
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,10,"After the Newtown shooting, Wayne LaPierre, the rifle association’s executive director, announced that it would devise a plan to put armed guards in every school.",0,0.0,-0.08496071428571428,0.08496071428571428,0.28922857142857145
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,11,"Technically, Mr. Hutchison’s task force is independent of the rifle association, even though it paid for the study, and Mr. LaPierre was not present on Tuesday.",1,0.0,-0.08496071428571428,0.08496071428571428,0.26265714285714287
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,12,But critics see no distinction between the two.,0,-0.6808,-0.08496071428571428,0.5958392857142857,0.4810571428571428
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,13,"Marian Wright Edelman, president of the Children’s Defense Fund, an advocacy group here, criticized the study as “nothing more than a continuation of the N.R.A.’s attempts to prey on America’s fears, saturate our schools with more guns and turn them into armed fortresses.”",1,-0.5859,-0.08496071428571428,0.5009392857142857,0.4771428571428571
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,14,"But the report did get support from at least one Newtown parent: Mark Mattioli, whose 6-year-old son, James, was killed.",0,-0.5719,-0.08496071428571428,0.4869392857142857,0.4631428571428571
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,15,"“I think politics needs to be set aside here, and I hope this doesn’t lead to name-calling,” said Mr. Mattioli, who joined Mr. Hutchinson at the news conference.",0,0.4404,-0.08496071428571428,0.5253607142857143,0.5491571428571429
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,16,"“This is a recommendation for solutions, real solutions that will make our kids safer.",1,0.6369,-0.08496071428571428,0.7218607142857143,0.6484
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,17,That’s what we need.”,1,0.0,-0.08496071428571428,0.08496071428571428,0.19541428571428573
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,18,"At least one state, Indiana, is considering the idea of armed officers at schools.",0,0.0,-0.08496071428571428,0.08496071428571428,0.30601428571428574
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,19,"On Tuesday, a proposal that would require public and charter schools to have an armed “protection officer” on school property during class hours passed a State House committee.",0,0.0,-0.08496071428571428,0.08496071428571428,0.2916714285714286
222,nyt,NRA and Hutchinson recommends schools to have armed staff,N.R.A. Details Plan for Armed School Guards,20,"The task force panel called on the Departments of Homeland Security, Education and Justice to coordinate school safety efforts and provide grant money for schools to assess their ability to prevent and respond to attacks.",0,0.8625,-0.08496071428571428,0.9474607142857143,0.7134142857142858
